True Solar,True Wind,Predicted Solar,Predicted Wind
0.69434726,0.12960164,0.7259417,0.12886673
0.691454,0.13171709,0.7236788,0.1285378
0.68737924,0.13517977,0.7207647,0.12796567
0.6820682,0.13024206,0.7167946,0.1273298
0.6751963,0.124718726,0.71171767,0.12654789
0.66776675,0.11469826,0.70532924,0.12449033
0.6593365,0.11858134,0.6981925,0.11780327
0.6496642,0.11666457,0.6904444,0.11435447
0.638695,0.124470636,0.6819108,0.11265295
0.626961,0.11985957,0.67287517,0.11180631
0.6139005,0.121593826,0.66200083,0.11075451
0.59979874,0.1118169,0.6487123,0.108732104
0.58519,0.105972685,0.63322437,0.102650486
0.569998,0.10496501,0.618002,0.099340916
0.55280024,0.109810494,0.5983998,0.09730856
0.5346553,0.10464329,0.5780278,0.09590566
0.51618975,0.11221399,0.5578121,0.09450509
0.49592748,0.10815784,0.53750366,0.09306789
0.47424126,0.10799723,0.515233,0.09139928
0.45054823,0.11021685,0.49272025,0.0896662
0.42631125,0.10977723,0.46866202,0.087890185
0.40137276,0.10437854,0.44495136,0.08625946
0.373873,0.10922815,0.42073873,0.084894836
0.34536374,0.11405151,0.39214066,0.08537903
0.32087675,0.11021787,0.36151463,0.08980296
0.2937155,0.11248336,0.3400874,0.08531729
0.2649828,0.10926345,0.31684467,0.079863645
0.2359818,0.108112864,0.2917621,0.07631558
0.20697734,0.107197195,0.2664473,0.07348462
0.17788832,0.10608934,0.24188167,0.070567474
0.14960262,0.096227325,0.21462737,0.06428137
0.1220376,0.08577893,0.18763632,0.055708487
0.09633155,0.07517842,0.16146411,0.04790236
0.072950825,0.064845055,0.13574791,0.041133203
0.0529971,0.05969795,0.1123631,0.036897115
0.034478202,0.046485417,0.090900175,0.034051944
0.023912102,0.03514246,0.06494359,0.029082302
0.01833809,0.02762134,0.045347385,0.024273312
0.010687555,0.020255761,0.029920798,0.021249415
0.00139299,0.016903488,0.015304738,0.018255847
0.0,0.011642908,-0.00021722146,0.016372856
0.0,0.008157926,-0.0044039595,0.014804535
0.0,0.006468696,-0.0064797075,0.014576982
0.0,0.005182144,-0.004248205,0.013882706
0.0,0.003978269,-0.0022532768,0.012460297
0.0,0.0034221536,-0.0008651357,0.011379838
0.0,0.0026072534,0.00016055364,0.010153036
0.0,0.0022408597,0.0013489262,0.008715156
0.0,0.0019636287,0.0016623626,0.007407949
0.0,0.0016754224,0.0017721684,0.0067735235
0.0,0.0015394578,0.0016912428,0.0062014293
0.0,0.001272696,0.001406662,0.00586865
0.0,0.001015849,0.0010126602,0.0054520173
0.0,0.0009415535,0.0006946107,0.004802507
0.0,0.0008725291,0.000713144,0.004641126
0.0,0.0008771803,0.0007316835,0.004647389
0.0,0.0009911637,0.00072160043,0.0046664043
0.0,0.0010332954,0.00043878288,0.0047001364
0.0,0.000930312,0.00029446528,0.00478231
0.0,0.0011867405,0.00018626433,0.004782534
0.0,0.001241731,9.91485e-05,0.005082106
0.0,0.0011310503,-4.5945203e-06,0.0052395645
0.0,0.0012672164,-0.0001620003,0.0051982477
0.0,0.0015334942,-0.00037959428,0.005282744
0.0,0.0014567403,-0.00047905944,0.005702671
0.0,0.0015765144,-0.00066503196,0.0056932964
0.0,0.0014157892,-0.0007654036,0.005649031
0.0,0.0014623464,-0.00082624995,0.005611249
0.0,0.0014962171,-0.000870674,0.005579648
0.0,0.0013382104,-0.0008520041,0.0055169105
0.0,0.0015141282,-0.0008605288,0.005451167
0.0,0.001466544,-0.00089086505,0.0054095453
0.0,0.0015159021,-0.0008590759,0.005405694
0.0,0.0014326817,-0.00083801564,0.0053864405
0.0,0.0013056861,-0.0007811988,0.005058737
0.0,0.0011549966,-0.000521447,0.0047981027
0.0,0.0013147035,-0.00028797085,0.004708238
0.0,0.0011278075,-0.00022952112,0.0046503237
0.0,0.0012124276,-0.000108312706,0.004663106
0.0,0.001110648,1.3646966e-05,0.004665717
0.0,0.0011999444,9.892498e-05,0.004637691
0.0,0.0012877322,0.0005286492,0.004536795
0.0,0.0010483161,0.0007835675,0.004277216
0.0,0.0010826595,0.0008817567,0.0038027687
0.0,0.0010771132,0.0010906149,0.0037633756
0.0,0.0009736027,0.0013017548,0.003787855
0.0,0.0010263297,0.0015200162,0.0038163504
0.0,0.0010015288,0.0020731343,0.0037054897
0.0,0.00089117483,0.002366063,0.0035039429
0.0,0.0009743906,0.002494871,0.0034087747
0.0,0.00094229024,0.0026508116,0.0033878703
0.0,0.00091408263,0.002897916,0.0034109303
0.0,0.0009673227,0.0030929625,0.0033981355
0.0,0.0010044287,0.0036551456,0.0032434345
0.0,0.0008854684,0.0040011783,0.0030386278
0.0,0.0009070804,0.0041461075,0.0029370014
0.0,0.0011496906,0.0044162185,0.0029809067
0.0,0.0010908296,0.0047946116,0.002887152
0.0,0.0010262991,0.005174485,0.0027561637
0.0,0.0009943624,0.0060544787,0.002719587
0.0,0.0008616753,0.006866355,0.0026319306
0.000821225,0.0011616736,0.009948446,0.0028191067
0.00990529,0.0013776274,0.013852928,0.002800551
0.019093484,0.0015884117,0.02701887,0.00582713
0.027191615,0.0018171448,0.046689086,0.0071388595
0.0381617,0.002197523,0.07077384,0.007818152
0.05176425,0.0024278655,0.092180155,0.007901176
0.06723135,0.002674195,0.11265674,0.008076965
0.08295753,0.0028879198,0.1362679,0.009400037
0.099681474,0.0032845899,0.15296233,0.009210994
0.12973455,0.004007963,0.17590217,0.01013955
0.15214255,0.0041773017,0.22489381,0.012137726
0.18068393,0.004612204,0.24645273,0.0129978135
0.19535005,0.0062601217,0.2773596,0.014695527
0.17818508,0.006680605,0.28984186,0.015364835
0.19265802,0.0076194135,0.25348786,0.014106851
0.2227597,0.00864327,0.2613108,0.015529028
0.27774924,0.009838561,0.2966767,0.019403422
0.311542,0.012640354,0.3595572,0.02304858
0.401449,0.01306923,0.3963306,0.023902904
0.42525372,0.016228072,0.48444664,0.02012858
0.44885948,0.015820121,0.50199443,0.017373683
0.47159502,0.017658941,0.51812935,0.017842716
0.49335524,0.02016902,0.531754,0.018416213
0.5132835,0.021218536,0.5466251,0.019253789
0.511665,0.02308553,0.56215143,0.020419952
0.521248,0.025802262,0.5631498,0.024257407
0.5685222,0.029159885,0.57072514,0.028401533
0.584791,0.029212266,0.60858715,0.028857457
0.59985125,0.03162227,0.61963046,0.03016927
0.5996962,0.03520573,0.63207775,0.032657836
0.5571865,0.03745182,0.6337914,0.03813042
0.572795,0.038430482,0.5935689,0.05054884
0.5818763,0.040709756,0.61041325,0.055853385
0.5635182,0.049761742,0.61607575,0.059018865
0.55742353,0.052217253,0.59058386,0.06491258
0.575999,0.06082807,0.58574104,0.070445605
0.56817174,0.06040814,0.6011503,0.074943736
0.6474935,0.0691985,0.5958297,0.07997009
0.5369555,0.067930505,0.6859702,0.08392442
0.5012865,0.07988821,0.5567441,0.097219765
0.44894323,0.08466728,0.53262,0.105655976
0.48104075,0.091493525,0.47033036,0.1147088
0.5336642,0.08895379,0.50944984,0.11667015
0.5830638,0.09704125,0.5634204,0.11153468
0.692643,0.09715464,0.6125434,0.11078578
0.66216475,0.09661694,0.7208893,0.10358868
0.61371523,0.10283644,0.69347644,0.10905293
0.55123323,0.097250424,0.65333307,0.119569615
0.673502,0.09395142,0.5640403,0.12120351
0.65170926,0.08921249,0.69757867,0.10153901
0.6115485,0.08496302,0.67450356,0.09824835
0.52248573,0.076367885,0.64477897,0.09787318
0.47218975,0.069999695,0.5289116,0.09822628
0.22914857,0.06502053,0.48093072,0.09526134
0.23979208,0.05596844,0.21708983,0.081147045
0.28608337,0.04673799,0.24087395,0.0779033
0.468868,0.03925096,0.30666786,0.06992789
0.55442274,0.028742533,0.5013235,0.055295415
0.53066754,0.025559401,0.5842223,0.038342148
0.5158443,0.021758195,0.561241,0.030211663
0.49554372,0.020191124,0.54002154,0.020839453
0.47397172,0.020041745,0.51768214,0.01686146
0.45072174,0.02204814,0.49718475,0.014993781
0.426406,0.020924717,0.4763974,0.014356928
0.40139726,0.02112607,0.45453012,0.013885577
0.37458602,0.017668456,0.4319753,0.01398683
0.346329,0.0030524682,0.4029861,0.01055702
0.31982625,0.003420944,0.3657401,0.0022007055
0.29220676,0.0043618646,0.34171647,0.0018655551
0.26481703,0.0055780117,0.31696337,0.0030431177
0.23641346,0.0062628877,0.29218137,0.004163753
0.2079166,0.008258161,0.26728112,0.004874839
0.17897859,0.010507274,0.24132292,0.0042705624
0.15100676,0.013036035,0.21314262,0.0033918926
0.12354857,0.016721297,0.18366642,0.0059049726
0.097519346,0.019885754,0.15273197,0.008565181
0.073717624,0.026684303,0.1222391,0.010327361
0.05347845,0.032732543,0.09706503,0.013955628
0.036699373,0.03765912,0.07529311,0.018235471
0.02497558,0.035952855,0.056835935,0.023430392
0.018125508,0.034898635,0.039467137,0.026342958
0.0102929175,0.034939814,0.025617119,0.028663319
0.0012377325,0.03996418,0.013100361,0.030896453
0.0,0.040482216,0.0028632025,0.03416874
0.0,0.034984574,-0.004717045,0.037846453
0.0,0.02705957,-0.009028282,0.035222515
0.0,0.021342082,-0.0053264583,0.028850809
0.0,0.015475351,-0.0021753686,0.0230289
0.0,0.012382021,-0.0015124663,0.019610405
0.0,0.009940835,-0.000638539,0.017932832
0.0,0.0069229803,5.8263482e-05,0.016284423
0.0,0.005597567,0.0005993986,0.014352157
0.0,0.003755923,0.00043073006,0.012071356
0.0,0.0023806167,0.00026838205,0.009817215
0.0,0.0014252696,7.3692376e-05,0.0074971467
0.0,0.000771895,1.3119217e-05,0.005822457
0.0,0.00081524265,-0.00026342744,0.004351563
0.0,0.0010508028,0.00012821195,0.0040281503
0.0,0.0010345625,0.00043572194,0.0045061745
0.0,0.0013388506,0.00045060445,0.004975595
0.0,0.0015026204,0.00019165357,0.0055322065
0.0,0.0016149612,-1.8912038e-05,0.005841027
0.0,0.002112215,-0.00013654417,0.0062078144
0.0,0.002502823,-0.0002975138,0.006497272
0.0,0.0032698466,-0.00032585082,0.0071332753
0.0,0.0037459086,-0.0005488713,0.008386672
0.0,0.004472365,-0.001054045,0.009120124
0.0,0.0050266627,-0.0013417986,0.010176335
0.0,0.0056993263,-0.0014442564,0.011294996
0.0,0.006723767,-0.0015996629,0.01209089
0.0,0.0076615484,-0.0017572922,0.012571591
0.0,0.008003851,-0.001923086,0.012820964
0.0,0.008770165,-0.0020480384,0.013189793
0.0,0.00974888,-0.0020263635,0.013630596
0.0,0.010054127,-0.0020450458,0.013928476
0.0,0.0067911884,-0.0021104307,0.0137668615
0.0,0.005204856,-0.002299315,0.0121672405
0.0,0.0034285206,-0.0024041696,0.009851788
0.0,0.0024101024,-0.0019229681,0.008092208
0.0,0.0014961746,-0.0013069174,0.0062615764
0.0,0.0012244075,-0.00076405006,0.0046964637
0.0,0.0012338036,-0.00043233813,0.004206676
0.0,0.0012062866,-7.6567056e-05,0.004373116
0.0,0.0010368068,0.00020200988,0.0045382
0.0,0.0010199348,0.00038824315,0.0046282355
0.0,0.0009898397,0.0004434519,0.0041819364
0.0,0.0010861772,0.0005918363,0.004121653
0.0,0.0010703818,0.0007750583,0.0041363817
0.0,0.0011997771,0.0009326038,0.004196163
0.0,0.0011614203,0.0011653317,0.0046581607
0.0,0.0013444837,0.0012432709,0.0046806554
0.0,0.0015920841,0.0013643241,0.004649803
0.0,0.0015649494,0.0014780074,0.0049118
0.0,0.0017468298,0.0016148093,0.004925632
0.0,0.0017226886,0.0018938426,0.0052765985
0.0,0.0019433282,0.0021315096,0.0054615582
0.0,0.002217257,0.0027878026,0.0054509924
0.0,0.0022429232,0.0031958271,0.0052405163
0.0,0.0026462886,0.0032586292,0.004915635
0.0,0.0030449887,0.0034378746,0.0047354666
0.0,0.0029717532,0.0039832504,0.005114707
0.0,0.0030099202,0.004376467,0.0052011274
0.0,0.0028107187,0.0048676925,0.0052171918
0.0,0.0032996607,0.0054169516,0.0053141736
0.0,0.00398917,0.0068938695,0.005909857
0.0015730475,0.00520372,0.00872346,0.0061738063
0.0061924276,0.0062741446,0.009521563,0.0063986997
0.010487955,0.007214761,0.011801972,0.007279655
0.015548582,0.008691083,0.014503301,0.008694235
0.021138752,0.012053149,0.017491987,0.00980163
0.027447669,0.01373537,0.023619885,0.011243768
0.05114345,0.014600476,0.031641554,0.012425886
0.099613525,0.016862204,0.057619244,0.011857663
0.119424194,0.015525066,0.13104875,0.012454713
0.14442682,0.015667725,0.15996301,0.012375569
0.1091367,0.017644806,0.19339792,0.011932379
0.13840525,0.01697865,0.11763426,0.0075629186
0.21222714,0.019938895,0.1563584,0.012147999
0.23949969,0.020120203,0.26330093,0.017380364
0.20802936,0.022101339,0.29841563,0.019379562
0.23048574,0.025652487,0.24848267,0.020778602
0.19364706,0.02746406,0.26849532,0.024806587
0.22275913,0.026474284,0.22349514,0.026792232
0.25032347,0.02723114,0.25022352,0.021923393
0.17076856,0.026384834,0.28660855,0.023344046
0.30006716,0.02334548,0.1988219,0.022841476
0.50754946,0.022816509,0.34397134,0.028131846
0.522844,0.022335755,0.5595446,0.030122489
0.49830824,0.02052025,0.57367104,0.02512436
0.49920648,0.020609926,0.5495397,0.025471551
0.57785803,0.020510303,0.54356796,0.027369976
0.5429797,0.020607673,0.60913956,0.026973413
0.53793526,0.020425176,0.5824142,0.027305173
0.5695593,0.01996624,0.578587,0.030215818
0.51886946,0.019169714,0.6079267,0.031426813
0.5760965,0.019339949,0.55721277,0.032943808
0.649195,0.021308132,0.6115829,0.034648187
0.624981,0.023545139,0.66785234,0.034767214
0.53790575,0.02834174,0.6511796,0.037956774
0.6795838,0.029112734,0.5562159,0.04429994
0.6814295,0.029346962,0.6954297,0.043272678
0.68583226,0.029566465,0.6904202,0.044132076
0.6892025,0.026953809,0.69692963,0.046422537
0.659592,0.02456409,0.69903463,0.045878183
0.5291295,0.02601529,0.6802677,0.046699386
0.652853,0.02635288,0.53926945,0.050031677
0.69607997,0.02393335,0.6810248,0.04692606
0.6920183,0.022500305,0.7001065,0.041929133
0.6884142,0.022683635,0.69759053,0.04198887
0.6806705,0.022635136,0.6943837,0.04172449
0.67398375,0.022258146,0.6884859,0.041028664
0.6676862,0.022475827,0.6822438,0.040255655
0.65972453,0.023150973,0.67549026,0.039392065
0.6511415,0.02194198,0.66755474,0.03855274
0.64144677,0.023671046,0.65903133,0.03762105
0.6312275,0.022628518,0.6496821,0.036615573
0.62007,0.024116145,0.6400769,0.035469864
0.6068472,0.024221614,0.6297965,0.034306087
0.59249777,0.022270484,0.6178172,0.033189744
0.57812124,0.024873348,0.6051093,0.031951986
0.56326526,0.026767278,0.5919898,0.032045487
0.54668826,0.026656019,0.575594,0.031474784
0.5283737,0.026634233,0.55774575,0.030167758
0.509181,0.025844699,0.5385335,0.028693935
0.488011,0.027456906,0.5189655,0.02741115
0.46606722,0.025709655,0.49852973,0.026239738
0.443287,0.026708886,0.47775304,0.02552579
0.4192495,0.025907746,0.45616198,0.02482009
0.39442998,0.025638377,0.43399027,0.024147771
0.36904123,0.028369071,0.41141608,0.023506828
0.34391075,0.032184195,0.38718608,0.024439791
0.31726274,0.034087464,0.36214966,0.028450841
0.2897275,0.036301516,0.33570468,0.031050093
0.2616075,0.04265196,0.30946064,0.03193495
0.23302755,0.042830214,0.28296646,0.033337995
0.20398371,0.044524558,0.25673175,0.033834655
0.17604083,0.045308605,0.22645965,0.035115
0.14913027,0.046591487,0.19536814,0.035469506
0.123191796,0.048181154,0.16801547,0.034268215
0.09860865,0.046777695,0.14390434,0.03249188
0.076461725,0.050242625,0.12137489,0.031576242
0.057162225,0.046645507,0.09929566,0.03200493
0.040959526,0.04625305,0.07670852,0.032420065
0.028949494,0.04288831,0.05416728,0.0331237
0.021579538,0.038489107,0.036095966,0.033544168
0.0120708225,0.036628567,0.021083122,0.034040812
0.00130017,0.03621091,0.007183706,0.033855878
0.0,0.03480505,-0.0028611566,0.03449103
0.0,0.028789725,-0.008666991,0.03323303
0.0,0.025183693,-0.009709587,0.030744417
0.0,0.02022807,-0.006536034,0.027067382
0.0,0.018274207,-0.0038259812,0.02241385
0.0,0.01548219,-0.0030676618,0.020366475
0.0,0.0127375405,-0.0025469163,0.018489353
0.0,0.011154401,-0.0019896445,0.016983567
0.0,0.009346151,-0.0014719166,0.015436549
0.0,0.0076865824,-0.0010302652,0.014328784
0.0,0.006532199,-0.00068786176,0.013309094
0.0,0.005306291,-0.0006839067,0.01199935
0.0,0.004218313,-0.0009663269,0.0104708895
0.0,0.0034802034,-0.0012160204,0.009202994
0.0,0.003141468,-0.0013881722,0.008223532
0.0,0.0028616055,-0.0015187062,0.0073779346
0.0,0.0025853042,-0.0015437215,0.0069422233
0.0,0.00232108,-0.0016760933,0.005952589
0.0,0.0020516245,-0.0018059568,0.005019421
0.0,0.0016556483,-0.0018763772,0.0045342143
0.0,0.0017457611,-0.0018012195,0.004534111
0.0,0.0020529851,-0.0017884356,0.0045599137
0.0,0.0016827831,-0.0018387705,0.0044665984
0.0,0.0015793875,-0.0019933388,0.004081477
0.0,0.0016528425,-0.0020206699,0.004075218
0.0,0.0016645226,-0.0020120149,0.004107819
0.0,0.0015922083,-0.0020292257,0.0041130246
0.0,0.0010226009,-0.002048386,0.0040168865
0.0,0.0012917093,-0.0020674968,0.003621512
0.0,0.0010759498,-0.0020396379,0.0035843842
0.0,0.0011226711,-0.0020022297,0.0036090019
0.0,0.000924776,-0.0019325421,0.003548802
0.0,0.000806782,-0.0019022307,0.0031519001
0.0,0.0009620673,-0.0017576523,0.003127358
0.0,0.0008973197,-0.0016135831,0.0031562743
0.0,0.00090721995,-0.0015786274,0.0031787322
0.0,0.0009793474,-0.0014930576,0.003211486
0.0,0.0009818366,-0.0013434439,0.0032306782
0.0,0.00086737383,-0.0012115998,0.0032150792
0.0,0.0008086396,-0.0010189776,0.0032263673
0.0,0.0010395866,-0.00087962707,0.0032003222
0.0,0.00094010605,-0.0007430022,0.0032665676
0.0,0.0009110847,-0.0006078612,0.0033014605
0.0,0.0009399594,-0.00037244795,0.0033165389
0.0,0.0009592803,-8.473164e-05,0.0032935725
0.0,0.000826298,0.00017224484,0.0032901156
0.0,0.0010398942,0.0004192934,0.0032924379
0.0,0.0009881312,0.0006096928,0.0033245145
0.0,0.0009066941,0.0008420793,0.0033654834
0.0,0.00089310313,0.0011128114,0.003384936
0.0,0.0010161989,0.0013882498,0.0033904284
0.0,0.00088795304,0.0016619994,0.0033910691
0.0,0.00090031227,0.0020011805,0.0034272633
0.0,0.0009879107,0.002239366,0.0034519196
0.0,0.0009112795,0.002489997,0.0034791625
0.0,0.0010073534,0.0028446815,0.0035318385
0.0,0.0010940799,0.0032590234,0.0036007236
0.0,0.0010967925,0.0038189713,0.004019961
0.0,0.001229271,0.0042785723,0.003998408
0.0,0.0013318133,0.0046308385,0.0038660716
0.0,0.0017836527,0.0050552324,0.003906396
0.0004625745,0.0016452194,0.006291922,0.0039000232
0.008934476,0.0014438346,0.0117174415,0.0045908983
0.018882187,0.0012713238,0.023757366,0.006903416
0.026492935,0.000899503,0.050653957,0.0086358655
0.03746515,0.0008786517,0.07511815,0.008877369
0.052735753,0.0007600262,0.0986109,0.0075422986
0.07159245,0.0007718113,0.12082204,0.004780114
0.093937606,0.0013689697,0.14442174,0.0030224614
0.11856467,0.0018466435,0.17497109,0.004179293
0.14455497,0.0023197415,0.20564592,0.005846371
0.17282587,0.0031937135,0.23145945,0.00627004
0.20129466,0.004288534,0.2586022,0.0071721845
0.22027846,0.0062231948,0.28798318,0.008641104
0.2083041,0.007245801,0.29560417,0.009954924
0.24977562,0.008322666,0.25453898,0.010049071
0.315512,0.009458054,0.29793957,0.013752598
0.316674,0.011454637,0.38915008,0.015574445
0.36957574,0.013700334,0.37761357,0.0154751325
0.394971,0.014535111,0.43666846,0.016814094
0.419839,0.017704614,0.45537725,0.01700385
0.42258573,0.0180997,0.4741511,0.018220382
0.4174735,0.018810892,0.47243136,0.020161266
0.36655074,0.019881533,0.46473214,0.023698391
0.38860425,0.02253319,0.4006222,0.027207933
0.42720678,0.023344979,0.42411578,0.032150015
0.43896627,0.024731886,0.47139955,0.03445442
0.47855726,0.025736844,0.48271564,0.035971895
0.546112,0.027110651,0.5264627,0.037825655
0.57568,0.0286406,0.5878325,0.037523713
0.617864,0.03124047,0.6068855,0.03787141
0.6303875,0.032915253,0.6356435,0.03757786
0.64202976,0.033814054,0.64525414,0.039262466
0.6526805,0.03407062,0.65619767,0.042673364
0.66162074,0.03807198,0.6661033,0.045744535
0.669543,0.03758659,0.6756679,0.0505845
0.677493,0.042461358,0.6833806,0.053604905
0.683655,0.04293165,0.6914709,0.057906225
0.5899255,0.03935227,0.69834423,0.061499562
0.6977333,0.044766188,0.63212997,0.069601156
0.696104,0.048753366,0.71392274,0.069519304
0.6974952,0.0510818,0.71077603,0.07123671
0.698387,0.05558587,0.71489304,0.07536744
0.63797253,0.05903762,0.7149506,0.07796187
0.630204,0.07007906,0.6800167,0.08898669
0.62497425,0.06817771,0.6531687,0.08890764
0.6001565,0.068485014,0.6482543,0.09068246
0.54544526,0.07424097,0.62452316,0.097252354
0.54140276,0.086051166,0.55682945,0.107818164
0.5011875,0.0841191,0.53658354,0.10874962
0.44208074,0.09128257,0.49642518,0.11317562
0.3863825,0.0891097,0.43379453,0.11491241
0.58493125,0.08961103,0.38067248,0.1112761
0.542409,0.087444335,0.6042591,0.10297193
0.43979725,0.09526349,0.56226355,0.117919646
0.3787515,0.09963026,0.4194757,0.124719284
0.34777,0.10345412,0.3569259,0.11759518
0.39114875,0.09429258,0.32381243,0.110794194
0.38653627,0.08211123,0.3789009,0.11475305
0.39277524,0.08816805,0.371565,0.1099737
0.367223,0.08883621,0.37713733,0.107955985
0.21582793,0.09022328,0.34880927,0.105303
0.22772697,0.08604621,0.1759701,0.08490266
0.17821333,0.08794601,0.20144744,0.08472515
0.19371365,0.08613681,0.15121007,0.07790163
0.24625558,0.08859687,0.17426522,0.08144661
0.24835967,0.083638944,0.24016769,0.09216044
0.27607575,0.05930295,0.2447097,0.0912421
0.30253774,0.058606684,0.28064254,0.07622485
0.26907688,0.055389278,0.32869762,0.061069183
0.26509103,0.050136954,0.284209,0.05060074
0.23563173,0.048075017,0.305923,0.04146892
0.20675226,0.041026548,0.27433273,0.035185978
0.17814735,0.04004292,0.24460538,0.031440563
0.1428498,0.03753831,0.21173644,0.027555961
0.09603081,0.036280483,0.15058425,0.02493482
0.06914844,0.03212468,0.08475742,0.023117715
0.07208063,0.028783757,0.061732166,0.02077242
0.05625463,0.026803948,0.08797968,0.018688072
0.040126625,0.025827216,0.07490764,0.016394269
0.02799808,0.022187741,0.056817207,0.017047841
0.02015073,0.022281075,0.039647926,0.017166534
0.01151134,0.022153724,0.024923977,0.018619385
0.001304475,0.020629102,0.011803384,0.019664066
0.0,0.019802395,0.0044596028,0.020547457
0.0,0.017803682,0.00091461994,0.02176599
0.0,0.018069452,-4.265453e-05,0.021367732
0.0,0.017030258,0.0016918234,0.0215803
0.0,0.015053652,0.0025297552,0.020812187
0.0,0.015476606,0.002624871,0.020174386
0.0,0.013399595,0.0026142944,0.0196967
0.0,0.01313852,0.0024339347,0.01867627
0.0,0.014046548,0.0022754795,0.018382473
0.0,0.014116416,0.0021518746,0.018317262
0.0,0.0120691545,0.0019563094,0.018272191
0.0,0.011367909,0.001672666,0.01763827
0.0,0.011376764,0.001445405,0.017250167
0.0,0.0117537845,0.0012797602,0.017203275
0.0,0.010557981,0.0010839094,0.017068185
0.0,0.011982886,0.00091632735,0.0169426
0.0,0.011786467,0.0007257231,0.016805207
0.0,0.010088476,0.0005188517,0.016618874
0.0,0.01053736,0.00031876657,0.015970701
0.0,0.01001116,0.00011893598,0.015492783
0.0,0.010182042,1.0672946e-05,0.015324616
0.0,0.009398669,-9.9881145e-05,0.015200919
0.0,0.009052373,-0.0002501716,0.0149086015
0.0,0.008332068,-0.00045349775,0.014104215
0.0,0.008877977,-0.0004935508,0.013868813
0.0,0.0072954437,-0.0005322193,0.013730221
0.0,0.006306299,-0.0006064891,0.013136734
0.0,0.005614122,-0.00047731475,0.012841676
0.0,0.005559371,-0.00031052125,0.012074976
0.0,0.005084855,-1.8713356e-05,0.011347802
0.0,0.0046136635,0.00029346565,0.011020062
0.0,0.0036837454,0.0005559431,0.010411828
0.0,0.0031306185,0.0007118712,0.0091714095
0.0,0.0025874996,0.0009972841,0.008501353
0.0,0.0021158992,0.0012113856,0.007283185
0.0,0.0018347766,0.001408059,0.0062755747
0.0,0.001484547,0.0015585854,0.0055677276
0.0,0.0011794368,0.0018169744,0.0049822526
0.0,0.0012148535,0.00206239,0.00449754
0.0,0.00096165144,0.002336391,0.004404849
0.0,0.00086189364,0.0024540264,0.0038182456
0.0,0.0007724502,0.0026848232,0.003627283
0.0,0.0007884172,0.0028587165,0.0031241633
0.0,0.0007746889,0.0031215728,0.0031254098
0.0,0.0007546825,0.0033393903,0.003164437
0.0,0.00079296826,0.0035290571,0.0031873584
0.0,0.0006566933,0.003752919,0.003305554
0.0,0.0008049046,0.0039227763,0.0033514136
0.0,0.000692536,0.004078897,0.0033486662
0.0,0.0006745328,0.0042606415,0.003351369
0.0,0.00074423454,0.0044573704,0.0033532723
0.0,0.0008110893,0.004659657,0.003349972
0.0,0.00069668127,0.0048609558,0.0033423665
0.0,0.00068077235,0.0049930387,0.002906997
0.0,0.000568337,0.005243884,0.0027923866
0.0,0.000561653,0.005491563,0.0028336463
0.0,0.00057917513,0.005719383,0.0028675897
0.0,0.0005846688,0.00598959,0.0030097114
0.0,0.00060629845,0.0062318146,0.0031418547
0.0,0.0006300701,0.006453578,0.0032904146
0.0,0.0005922375,0.00665515,0.003370187
0.000101649,0.0006562813,0.0072736437,0.0035850066
0.0080409935,0.0007155694,0.01029161,0.004346178
0.01932346,0.00091353053,0.014006326,0.0048998836
0.027565895,0.0010140704,0.01840476,0.005717597
0.038176723,0.0010938179,0.027068652,0.005813302
0.051721524,0.0012014228,0.04300968,0.005910394
0.06657007,0.0016460594,0.0704904,0.005949608
0.07703598,0.0020172354,0.09558425,0.0054932158
0.09678145,0.0030589004,0.092803225,0.0039625023
0.11508145,0.0044906596,0.11966095,0.0040934687
0.16369402,0.0047365534,0.13009888,0.0018178327
0.20228815,0.006308519,0.2245722,0.006619648
0.23154867,0.008070594,0.29319668,0.00864201
0.26066107,0.009124137,0.32204923,0.0094231535
0.28973576,0.011051859,0.34647986,0.010572553
0.30403098,0.013259016,0.37008727,0.0119675575
0.3257555,0.014968142,0.37102187,0.0128877275
0.3750925,0.0191918,0.3829219,0.014545158
0.40112752,0.023551779,0.44073668,0.016694142
0.36167577,0.025433198,0.4601229,0.018109104
0.42481175,0.027454361,0.40749902,0.023386821
0.47654948,0.03396147,0.47286075,0.027367543
0.49851575,0.036169868,0.5187417,0.028839462
0.5190275,0.04332466,0.5365362,0.03187048
0.5385767,0.048642185,0.55467623,0.037278462
0.5575005,0.0538095,0.57171977,0.043389287
0.575481,0.058215093,0.58813643,0.049378973
0.5911225,0.06313828,0.6046761,0.056495346
0.6063,0.07552007,0.6191635,0.062763825
0.62108475,0.08393156,0.6333544,0.07067561
0.63366854,0.08657852,0.6464577,0.07834994
0.64315724,0.09187815,0.6587734,0.085471846
0.6543375,0.09154509,0.6689271,0.090377465
0.6650258,0.09353923,0.67957383,0.093953274
0.67363524,0.09799663,0.6911933,0.101312764
0.6815275,0.10789711,0.7000108,0.10725734
0.687796,0.109936684,0.70864576,0.11668165
0.693523,0.11426211,0.71513706,0.12181362
0.6975658,0.122806706,0.7218507,0.12991954
0.701299,0.11645659,0.7261432,0.13647456
0.70326275,0.11891762,0.7299762,0.13927434
0.7040017,0.13194495,0.731177,0.14046924
0.70360625,0.13416903,0.7318243,0.1463297
